# gf180-pll :: supply-sensitivity :: supply step/ramp transient
# corner: ff / 125 C, band 5, N=8, f_ref=12.5e6 Hz
# profile: 3.30 V -> step(100n) -> 3.63 V @ 5.6u;
#          ramp 16.0u..22.4u -> 2.97 V; hold to 59.2u
# decimation: nearest sample at 20e-9 s from the full ngspice trace
t_s,vctrl_v,lock_v,vdd_v,fb_v
7.41179015e-07,1.95343,5.14575e-07,3.3,9.01944e-07
7.61227393e-07,1.95255,8.69812e-07,3.3,3.3
7.8127091e-07,1.95721,5.05884e-07,3.3,3.30103
8.01307884e-07,1.96372,5.14521e-07,3.3,5.04932e-07
8.21378465e-07,1.96947,5.1457e-07,3.3,-1.70248e-06
8.41403027e-07,1.97147,7.79463e-07,3.3,3.3
8.614378e-07,1.97441,4.81446e-07,3.3,3.3
8.81507884e-07,1.97886,5.14524e-07,3.3,5.15257e-07
9.01599052e-07,1.98278,5.14486e-07,3.3,-3.85689e-07
9.21623939e-07,1.98559,5.15202e-07,3.3,3.30001
9.41702038e-07,1.98784,5.1443e-07,3.3,3.3
9.61797992e-07,1.99068,5.14539e-07,3.3,2.12656e-05
9.81888703e-07,1.99318,5.14661e-07,3.3,9.25963e-07
1.00189642e-06,1.99655,5.17742e-07,3.3,3.30008
1.02192351e-06,1.99913,5.14841e-07,3.3,3.3
1.04194256e-06,2.00062,5.14917e-07,3.3,-7.50857e-05
1.06195165e-06,2.00192,5.14963e-07,3.3,-1.34526e-05
1.08195361e-06,2.00608,-1.38513e-06,3.3,1.41152
1.10200728e-06,2.00767,4.96634e-07,3.3,3.30348
1.12200788e-06,2.00815,5.14419e-07,3.3,3.29918
1.14209192e-06,2.00856,5.14516e-07,3.3,1.47388e-05
1.16211464e-06,2.01217,-0.000116061,3.3,2.94649e-07
1.18211926e-06,2.01399,4.81603e-07,3.3,3.3
1.20220788e-06,2.01372,5.14511e-07,3.3,3.3
1.22226198e-06,2.01348,5.14504e-07,3.3,-4.31114e-06
1.24227275e-06,2.01675,3.19709e-05,3.3,5.10662e-07
1.26232873e-06,2.01855,5.41884e-07,3.3,3.3
1.28240788e-06,2.01775,5.1452e-07,3.3,3.3
1.30246136e-06,2.01703,5.14571e-07,3.3,-3.82559e-06
1.32255418e-06,2.02033,5.11263e-06,3.3,4.79333e-07
1.3425665e-06,2.02174,4.91337e-07,3.3,3.3
1.36260788e-06,2.02057,5.14524e-07,3.3,3.3
1.3826551e-06,2.01954,5.14579e-07,3.3,-1.46086e-06
1.40275433e-06,2.02287,3.81389e-06,3.3,4.04214e-07
1.42276045e-06,2.02391,5.40976e-07,3.3,3.29999
1.44280788e-06,2.02249,5.14525e-07,3.3,3.3
1.46285772e-06,2.02124,5.1458e-07,3.3,5.51003e-06
1.48295443e-06,2.02471,2.93643e-06,3.3,4.32183e-06
1.50304221e-06,2.02537,5.44453e-07,3.3,3.29546
1.52307585e-06,2.0238,5.14524e-07,3.3,3.32598
1.5430894e-06,2.02241,5.1458e-07,3.3,0.00983692
1.56311903e-06,2.02604,4.35374e-06,3.3,0.0791684
1.58314658e-06,2.02616,4.77175e-07,3.3,3.30709
1.60317822e-06,2.02451,5.14523e-07,3.3,0.791781
1.62323933e-06,2.02304,5.14576e-07,3.3,0.00119649
1.64325537e-06,2.02685,2.94766e-06,3.3,3.02275
1.66329852e-06,2.02665,4.9536e-07,3.3,3.29995
1.68335093e-06,2.02495,5.14521e-07,3.3,-0.00183723
1.70339445e-06,2.02345,5.14572e-07,3.3,1.86047e-05
1.72342834e-06,2.02773,2.13052e-06,3.3,3.372
1.74345484e-06,2.02675,4.78795e-07,3.3,3.3
1.76345897e-06,2.02506,5.14519e-07,3.3,-0.000196527
1.7834912e-06,2.02355,5.14568e-07,3.3,-2.83405e-06
1.80350392e-06,2.02615,1.70199e-06,3.3,3.30189
1.82355141e-06,2.02669,5.49289e-07,3.3,3.3
1.84357144e-06,2.02501,5.14518e-07,3.3,-2.01778e-05
1.86366903e-06,2.02353,5.14562e-07,3.3,2.66706e-06
1.88369512e-06,2.02586,5.08522e-05,3.3,3.30011
1.90377519e-06,2.02655,5.09117e-07,3.3,3.3
1.92381718e-06,2.0249,5.14516e-07,3.3,-4.01711e-05
1.94390842e-06,2.02344,5.14555e-07,3.3,3.23767e-06
1.96395164e-06,2.02611,9.69268e-07,3.3,3.30004
1.98401987e-06,2.02642,5.48079e-07,3.3,3.3
2.00403023e-06,2.0248,5.14514e-07,3.3,-1.10645e-05
2.0240336e-06,2.02336,5.14549e-07,3.3,-2.22862e-06
2.04406825e-06,2.02604,2.39637e-07,3.3,3.30003
2.06412919e-06,2.02616,5.35075e-07,3.3,3.3
2.08414543e-06,2.02458,5.14513e-07,3.3,-2.23658e-06
2.10419817e-06,2.02319,5.14542e-07,3.3,-2.91078e-06
2.12425244e-06,2.0259,5.38883e-07,3.3,3.30001
2.14434905e-06,2.02582,5.46072e-07,3.3,3.29999
2.1644021e-06,2.02429,5.14512e-07,3.3,2.56864e-06
2.18449361e-06,2.02294,5.14532e-07,3.3,2.51772e-06
2.20451563e-06,2.02585,5.42954e-07,3.3,3.30001
2.224614e-06,2.02553,4.80381e-07,3.3,3.3
2.24464552e-06,2.02405,5.14513e-07,3.3,-1.04532e-07
2.26465699e-06,2.02274,5.14525e-07,3.3,-1.12293e-06
2.28467354e-06,2.02332,4.82512e-07,3.3,3.3
2.30475677e-06,2.02533,4.90865e-07,3.3,3.3
2.32480281e-06,2.02388,5.14513e-07,3.3,-1.37682e-07
2.34481917e-06,2.02261,5.14518e-07,3.3,2.81349e-06
2.36488976e-06,2.02676,5.43689e-07,3.3,3.3
2.38491164e-06,2.02517,4.77831e-07,3.3,3.3
2.40494354e-06,2.02375,5.14515e-07,3.3,2.76929e-06
2.42498324e-06,2.0225,5.14512e-07,3.3,-4.22436e-06
2.44499032e-06,2.0263,4.81299e-07,3.3,3.3
2.46508521e-06,2.02502,5.39233e-07,3.3,3.3
2.48516429e-06,2.02363,5.14518e-07,3.3,3.48338e-06
2.50521045e-06,2.0224,5.14504e-07,3.3,3.24549e-06
2.52525227e-06,2.02555,4.86721e-07,3.3,3.30001
2.54532865e-06,2.02491,4.91594e-07,3.3,3.3
2.56537297e-06,2.02354,5.1452e-07,3.3,1.88811e-06
2.58544003e-06,2.02233,5.14499e-07,3.3,6.01359e-07
2.60550263e-06,2.02539,5.34371e-07,3.3,3.3
2.62553281e-06,2.02479,5.37339e-07,3.3,3.29999
2.64555781e-06,2.02345,5.14524e-07,3.3,-2.26663e-06
2.66558434e-06,2.02226,5.14493e-07,3.3,5.02058e-06
2.68560699e-06,2.02537,5.17109e-07,3.3,3.3
2.70565505e-06,2.02475,5.20708e-07,3.3,3.29999
2.72573067e-06,2.02342,5.14527e-07,3.3,3.25215e-07
2.74575923e-06,2.02225,5.14489e-07,3.3,1.23269e-06
2.76579133e-06,2.02535,5.16958e-07,3.3,3.3
2.78585924e-06,2.02467,5.20254e-07,3.3,3.3
2.80587712e-06,2.02337,5.14532e-07,3.3,-1.52327e-06
2.8259265e-06,2.02221,5.14483e-07,3.3,-1.57473e-06
2.84596363e-06,2.02531,5.49216e-07,3.3,3.3
2.86603521e-06,2.02456,5.49929e-07,3.3,3.29999
2.88608853e-06,2.02328,5.14537e-07,3.3,3.07065e-06
2.90609389e-06,2.02215,5.14477e-07,3.3,-3.02336e-06
2.92616967e-06,2.0253,5.37937e-07,3.3,3.30001
2.94622062e-06,2.02449,5.39715e-07,3.3,3.3
2.96627772e-06,2.02323,5.14542e-07,3.3,-2.38726e-06
2.98632869e-06,2.02211,5.14472e-07,3.3,-1.64339e-06
3.00638372e-06,2.02534,5.3044e-07,3.3,3.3
3.02642587e-06,2.0245,5.32276e-07,3.3,3.29999
3.04646083e-06,2.02325,5.14545e-07,3.3,-6.02463e-07
3.06648172e-06,2.02214,5.14471e-07,3.3,3.23591e-07
3.08649035e-06,2.02534,5.56493e-07,3.3,3.3
3.10656946e-06,2.02447,5.56125e-07,3.3,3.3
3.12662969e-06,2.02322,5.14551e-07,3.3,-1.97562e-06
3.14663804e-06,2.02213,5.14465e-07,3.3,2.25068e-06
3.16665802e-06,2.02532,5.09467e-07,3.3,3.3
3.18667112e-06,2.02442,5.11241e-07,3.3,3.3
3.20667452e-06,2.02319,5.14558e-07,3.3,-8.04267e-06
3.2267095e-06,2.02211,5.1446e-07,3.3,-1.81102e-05
3.24675288e-06,2.02525,4.74057e-07,3.3,3.29999
3.26680129e-06,2.02432,4.78177e-07,3.3,3.30191
3.28683292e-06,2.02311,5.14562e-07,3.3,0.00384852
3.30686125e-06,2.02205,5.14457e-07,3.3,-0.000873568
3.32688184e-06,2.02522,5.42032e-07,3.3,3.29598
3.3469102e-06,2.02426,5.4195e-07,3.3,3.29474
3.36691359e-06,2.02307,5.14565e-07,3.3,-0.0122549
3.38697846e-06,2.02202,5.14455e-07,3.3,0.00442753
3.40700039e-06,2.0252,4.74107e-07,3.3,3.30451
3.42707171e-06,2.02423,4.77991e-07,3.3,3.30297
3.44710343e-06,2.02305,5.14568e-07,3.3,0.000844071
3.46715735e-06,2.02201,5.14453e-07,3.3,0.000737514
3.48719611e-06,2.02526,5.1789e-07,3.3,3.29999
3.50724218e-06,2.02425,5.09686e-07,3.3,3.30003
3.52729505e-06,2.02308,5.14574e-07,3.3,1.76392e-05
3.54734218e-06,2.02205,5.14448e-07,3.3,8.83605e-06
3.56737168e-06,2.0253,5.09465e-07,3.3,3.29999
3.58739506e-06,2.02426,5.1082e-07,3.3,3.30001
3.60742969e-06,2.02309,5.14577e-07,3.3,-3.07215e-05
3.62745066e-06,2.02207,5.14444e-07,3.3,2.18839e-05
3.64752689e-06,2.02532,4.86055e-07,3.3,3.29999
3.66759862e-06,2.02425,4.88455e-07,3.3,3.3
3.68768813e-06,2.02309,5.14581e-07,3.3,2.24335e-06
3.70777289e-06,2.02208,5.14439e-07,3.3,-2.55847e-06
3.72778698e-06,2.02531,5.50237e-07,3.3,3.3
3.74780797e-06,2.0242,4.79809e-07,3.3,3.3
3.76790299e-06,2.02306,5.14583e-07,3.3,1.45503e-05
3.78799469e-06,2.02206,5.14435e-07,3.3,-3.14127e-06
3.80803169e-06,2.02536,5.27415e-07,3.3,3.29999
3.82804432e-06,2.02423,5.0119e-07,3.3,3.3
3.84808154e-06,2.02309,5.14584e-07,3.3,-3.14908e-06
3.86813009e-06,2.0221,5.14434e-07,3.3,2.99858e-07
3.88814583e-06,2.02536,4.80622e-07,3.3,3.30001
3.90824409e-06,2.02421,5.45563e-07,3.3,3.29999
3.92827431e-06,2.02309,5.14584e-07,3.3,-5.12321e-07
3.94837162e-06,2.0221,5.14432e-07,3.3,-3.16506e-06
3.96838796e-06,2.0253,4.98496e-07,3.3,3.3
3.98843974e-06,2.02413,5.29663e-07,3.3,3.29999
4.00845076e-06,2.02303,5.1458e-07,3.3,-1.18904e-06
4.02848432e-06,2.02206,5.14425e-07,3.3,2.24864e-06
4.04849862e-06,2.0253,5.41981e-07,3.3,3.3
4.06857823e-06,2.02413,5.41192e-07,3.3,3.3
4.08858357e-06,2.02303,5.14574e-07,3.3,2.0516e-06
4.10867527e-06,2.02207,5.1442e-07,3.3,-2.13675e-06
4.1287505e-06,2.02525,5.51462e-07,3.3,3.3
4.14884059e-06,2.02406,4.79223e-07,3.3,3.29999
4.16888535e-06,2.02298,5.14566e-07,3.3,-1.18766e-06
4.18890687e-06,2.02204,5.14416e-07,3.3,4.52869e-07
4.20891207e-06,2.02522,5.37416e-07,3.3,3.3
4.22891275e-06,2.02403,5.36789e-07,3.3,3.3
4.24900328e-06,2.02296,5.14563e-07,3.3,4.09988e-06
4.26909527e-06,2.02202,5.14415e-07,3.3,-1.34164e-06
4.28917975e-06,2.02528,5.26587e-07,3.3,3.3
4.30927107e-06,2.02406,5.26339e-07,3.3,3.29999
4.32930959e-06,2.023,5.14558e-07,3.3,2.65081e-06
4.34932727e-06,2.02207,5.14413e-07,3.3,-3.83152e-07
4.36940647e-06,2.02525,4.77057e-07,3.3,3.3
4.38948184e-06,2.02403,5.486e-07,3.3,3.29999
4.40957595e-06,2.02298,5.14551e-07,3.3,-7.53775e-07
4.42965605e-06,2.02206,5.14411e-07,3.3,3.55658e-06
4.4497426e-06,2.02529,5.17943e-07,3.3,3.3
4.46981038e-06,2.02406,5.10195e-07,3.3,3.3
4.48981903e-06,2.02301,5.14538e-07,3.3,-1.10924e-06
4.5098554e-06,2.02209,5.14407e-07,3.3,-5.6164e-07
4.52986822e-06,2.0253,5.22707e-07,3.3,3.3
4.54989502e-06,2.02407,5.05976e-07,3.3,3.3
4.56992987e-06,2.02303,5.14524e-07,3.3,2.86294e-06
4.58994105e-06,2.02212,5.14404e-07,3.3,-1.10463e-06
4.60997462e-06,2.02521,4.67924e-07,3.3,3.3
4.63000399e-06,2.024,4.72178e-07,3.3,3.29999
4.65008912e-06,2.02298,5.14507e-07,3.3,1.46576e-06
4.67016726e-06,2.02208,5.14401e-07,3.3,-6.44325e-08
4.6902515e-06,2.02515,4.94711e-07,3.3,3.3
4.71034174e-06,2.02394,4.95236e-07,3.3,3.3
4.73039572e-06,2.02293,5.14496e-07,3.3,-3.72284e-06
4.75047487e-06,2.02205,5.14399e-07,3.3,3.70034e-06
4.77048668e-06,2.02517,4.9563e-07,3.3,3.3
4.79054963e-06,2.02396,5.32895e-07,3.3,3.3
4.8106115e-06,2.02296,5.14489e-07,3.3,2.99585e-06
4.83069323e-06,2.02208,5.14398e-07,3.3,2.19349e-06
4.85076851e-06,2.02521,4.87727e-07,3.3,3.3
4.87082647e-06,2.02399,4.89905e-07,3.3,3.3
4.8908668e-06,2.023,5.14489e-07,3.3,1.4091e-06
4.91091622e-06,2.02212,5.14398e-07,3.3,2.7072e-06
4.93092554e-06,2.02517,5.01646e-07,3.3,3.3
4.95093343e-06,2.02397,5.02459e-07,3.3,3.3
4.97095411e-06,2.02298,5.14477e-07,3.3,1.77177e-06
4.99096556e-06,2.02212,5.14397e-07,3.3,6.90135e-07
5.01102733e-06,2.02514,5.1231e-07,3.3,3.3
5.0310452e-06,2.02395,5.15289e-07,3.3,3.3
5.05104969e-06,2.02298,5.1446e-07,3.3,-1.14278e-06
5.07113479e-06,2.02212,5.14396e-07,3.3,-5.19393e-07
5.09120985e-06,2.02512,5.03745e-07,3.3,3.3
5.11121098e-06,2.02394,5.25413e-07,3.3,3.29999
5.13129846e-06,2.02297,5.14451e-07,3.3,-5.98443e-07
5.15132742e-06,2.02213,5.14397e-07,3.3,1.07866e-06
5.17134969e-06,2.02506,5.52003e-07,3.3,3.3
5.19140392e-06,2.02389,5.48623e-07,3.3,3.3
5.21146061e-06,2.02294,5.14444e-07,3.3,-1.90618e-06
5.23155077e-06,2.0221,5.14397e-07,3.3,-3.08861e-05
5.25158664e-06,2.02504,5.02359e-07,3.3,3.29848
5.27159645e-06,2.02388,5.27033e-07,3.3,3.29728
5.29166733e-06,2.02294,5.14434e-07,3.3,0.00208876
5.31167283e-06,2.02211,5.144e-07,3.3,0.00229399
5.33170249e-06,2.02515,4.92758e-07,3.3,3.31037
5.35175429e-06,2.02398,5.35175e-07,3.3,3.30788
5.37176209e-06,2.02304,5.1443e-07,3.3,-0.00486935
5.39178671e-06,2.0222,5.14401e-07,3.3,-0.00573423
5.41180209e-06,2.02505,5.31188e-07,3.3,3.29716
5.43183002e-06,2.02391,4.98476e-07,3.3,3.2972
5.45188616e-06,2.02298,5.14422e-07,3.3,-0.000218994
5.47190389e-06,2.02216,5.14404e-07,3.3,-4.54529e-05
5.49192331e-06,2.02496,4.83271e-07,3.3,3.29981
5.51197683e-06,2.02384,5.41526e-07,3.3,3.29998
5.53200772e-06,2.02292,5.14409e-07,3.3,-1.8223e-05
5.55206259e-06,2.02212,5.14412e-07,3.3,-2.7032e-05
5.57211086e-06,2.02492,5.28791e-07,3.3,3.29999
5.59215585e-06,2.02381,4.99591e-07,3.3,3.3
5.6121941e-06,2.02344,1.56691e-05,3.34024,6.67644e-05
5.63219476e-06,2.02311,1.54934e-05,3.40624,6.97791e-05
5.65222314e-06,2.0264,1.53689e-05,3.47234,3.47227
5.67231369e-06,2.02564,1.51292e-05,3.53864,3.5386
5.69239545e-06,2.02504,1.50138e-05,3.6049,6.84534e-05
5.7124256e-06,2.02398,5.55323e-07,3.63,8.12709e-07
5.73250373e-06,2.03951,5.79001e-07,3.63,3.63
5.75251816e-06,2.03665,5.32685e-07,3.63,3.62999
5.77254701e-06,2.03426,5.55521e-07,3.63,-0.0013377
5.79259504e-06,2.03215,5.55231e-07,3.63,-2.83536e-06
5.81262404e-06,2.05734,5.46614e-07,3.63,1.57012e-07
5.83271223e-06,2.06409,5.56935e-07,3.63,3.63
5.8527808e-06,2.0585,5.55387e-07,3.63,3.63
5.87280122e-06,2.05358,5.55323e-07,3.63,7.78556e-07
5.89283407e-06,2.0768,5.6528e-07,3.63,4.65941e-07
5.9129291e-06,2.10089,5.55222e-07,3.63,3.63
5.93300178e-06,2.09076,5.55476e-07,3.63,3.63
5.95303402e-06,2.0821,5.55523e-07,3.63,-1.11986e-06
5.97307672e-06,2.10263,5.51831e-07,3.63,3.88134e-07
5.99307688e-06,2.13666,1.78139e-06,3.63,3.63033
6.01315243e-06,2.1261,5.55611e-07,3.63,3.62999
6.03322693e-06,2.11335,5.55496e-07,3.63,3.63
6.05324814e-06,2.13074,5.59628e-07,3.63,1.35151e-06
6.07327886e-06,2.1649,5.59595e-07,3.63,-4.38568e-06
6.09332198e-06,2.16131,5.55703e-07,3.63,3.63
6.11333167e-06,2.14458,5.55384e-07,3.63,3.63
6.13335244e-06,2.1587,5.75034e-07,3.63,2.42617e-06
6.15340551e-06,2.18981,5.38101e-07,3.63,2.68164e-07
6.17341583e-06,2.19422,5.45679e-07,3.63,3.63497
6.1934499e-06,2.17363,5.64887e-07,3.63,3.63
6.21347513e-06,2.18479,5.66301e-07,3.63,1.5042e-06
6.23350323e-06,2.21302,5.6608e-07,3.63,1.33142e-06
6.25351947e-06,2.2236,5.32044e-07,3.63,3.62999
6.2735953e-06,2.19957,5.77985e-07,3.63,3.63
6.29359585e-06,2.20818,5.46047e-07,3.63,2.15053e-05
6.31361515e-06,2.2339,5.46573e-07,3.63,-0.00990438
6.3336433e-06,2.24817,5.49562e-07,3.63,3.63
6.3536686e-06,2.22191,5.49644e-07,3.63,3.62999
6.37375378e-06,2.22839,5.40588e-07,3.63,1.99981e-06
6.39380387e-06,2.25202,5.41166e-07,3.63,2.86048e-06
6.41381487e-06,2.26827,5.34193e-07,3.63,3.63
6.43387129e-06,2.24037,5.74736e-07,3.63,3.63
6.4538944e-06,2.24532,5.40822e-07,3.63,-1.08704e-06
6.47391625e-06,2.26719,5.41468e-07,3.63,5.74175e-07
6.49393627e-06,2.28386,5.79331e-07,3.63,3.63002
6.51395151e-06,2.25557,5.71259e-07,3.63,3.63
6.53402026e-06,2.25921,5.49131e-07,3.63,-3.93112e-05
6.55405507e-06,2.27973,5.49484e-07,3.63,1.87514e-06
6.5740746e-06,2.29586,3.5598e-07,3.63,3.63135
6.59408625e-06,2.2675,5.65515e-07,3.63,3.63
6.61412708e-06,2.27028,5.49323e-07,3.63,-0.00453874
6.63417099e-06,2.28977,5.49676e-07,3.63,-2.79318e-05
6.65419778e-06,2.30707,5.5638e-07,3.63,3.48384
6.67420862e-06,2.2767,5.66537e-07,3.63,3.62959
6.69423027e-06,2.27892,5.49523e-07,3.63,0.241565
6.71426305e-06,2.29767,5.62898e-07,3.63,-0.00581565
6.73430729e-06,2.31433,5.56389e-07,3.63,2.50771
6.75433943e-06,2.28356,5.65985e-07,3.63,3.62991
6.77435714e-06,2.28554,5.6306e-07,3.63,0.0605623
6.79437892e-06,2.30377,5.50023e-07,3.63,-0.000353928
6.8143814e-06,2.31995,5.56385e-07,3.63,3.43151
6.83439419e-06,2.28863,5.73363e-07,3.63,3.62998
6.85441979e-06,2.29042,5.62927e-07,3.63,-0.00431189
6.87445312e-06,2.30835,5.62616e-07,3.63,-5.55883e-06
6.89448821e-06,2.32366,5.81953e-07,3.63,3.68199
6.9144994e-06,2.29212,5.36122e-07,3.63,3.62999
6.93452328e-06,2.29401,5.49924e-07,3.63,2.74649e-05
6.95453201e-06,2.31177,5.5026e-07,3.63,6.61951e-07
6.97457015e-06,2.32528,0.000104101,3.63,3.63009
6.9946114e-06,2.29439,5.44765e-07,3.63,3.63
7.01462313e-06,2.29653,5.49992e-07,3.63,6.67582e-06
7.0347127e-06,2.31433,5.62464e-07,3.63,1.23439e-06
7.05476564e-06,2.32726,5.04142e-07,3.63,3.63001
7.07480161e-06,2.29561,5.44882e-07,3.63,3.63
7.09485614e-06,2.29836,5.50049e-07,3.63,-3.4807e-06
7.11485732e-06,2.31614,5.50366e-07,3.63,-2.18079e-06
7.13491536e-06,2.32593,5.50494e-07,3.63,3.62999
7.1549652e-06,2.29624,5.49741e-07,3.63,3.62999
7.17498523e-06,2.29953,5.62608e-07,3.63,-3.61333e-07
7.19507911e-06,2.31751,5.62313e-07,3.63,-1.11721e-06
7.21511716e-06,2.32856,5.44946e-07,3.63,3.63
7.23513073e-06,2.2964,5.45612e-07,3.63,3.62999
7.25516249e-06,2.30033,5.50164e-07,3.63,1.46531e-06
7.2752084e-06,2.31843,5.62277e-07,3.63,-2.2618e-07
7.2952435e-06,2.32828,5.66306e-07,3.63,3.63001
7.31530925e-06,2.29615,5.65445e-07,3.63,3.63
7.33533109e-06,2.30077,5.63326e-07,3.63,1.74206e-06
7.355427e-06,2.31912,5.63027e-07,3.63,1.03528e-06
7.37543896e-06,2.32779,5.37956e-07,3.63,3.63
7.39544622e-06,2.29576,5.38628e-07,3.63,3.62999
7.4154627e-06,2.301,5.82294e-07,3.63,-5.86803e-07
7.43551774e-06,2.31955,5.31093e-07,3.63,1.9762e-06
7.45554399e-06,2.32713,5.65095e-07,3.63,3.63096
7.47559336e-06,2.29515,5.64273e-07,3.63,3.63418
7.49565582e-06,2.30111,5.86059e-07,3.63,-0.000813258
7.51567398e-06,2.31986,5.85334e-07,3.63,0.000256495
7.53576833e-06,2.32615,5.3824e-07,3.63,3.63004
7.55583995e-06,2.29433,5.72116e-07,3.63,3.62999
7.57591399e-06,2.30125,5.45782e-07,3.63,3.29668e-06
7.59596924e-06,2.32027,5.46288e-07,3.63,-5.40079e-06
7.61598601e-06,2.32509,5.43771e-07,3.63,3.62999
7.63607126e-06,2.29352,5.44143e-07,3.63,3.63
7.65612919e-06,2.3013,5.30272e-07,3.63,3.28331e-06
7.67613644e-06,2.32052,5.81622e-07,3.63,-2.1269e-06
7.69614678e-06,2.32406,5.25579e-07,3.63,3.63
7.71618638e-06,2.29287,5.27173e-07,3.63,3.63
7.73625824e-06,2.30126,5.53242e-07,3.63,6.62204e-07
7.75626889e-06,2.32073,5.59307e-07,3.63,9.00358e-07
7.77632085e-06,2.32299,5.66132e-07,3.63,3.63
7.79641208e-06,2.29207,5.45734e-07,3.63,3.62999
7.81647941e-06,2.30131,5.43132e-07,3.63,-1.23868e-06
7.83652303e-06,2.32105,5.43721e-07,3.63,-2.27049e-06
7.85653774e-06,2.32184,5.82889e-07,3.63,3.63
7.87663408e-06,2.29129,5.29885e-07,3.63,3.63
7.89666026e-06,2.30132,5.50463e-07,3.63,2.74613e-06
7.91671091e-06,2.3213,5.61973e-07,3.63,-1.96551e-06
7.93677244e-06,2.32072,5.5136e-07,3.63,3.62999
7.95687111e-06,2.29057,5.59671e-07,3.63,3.63
7.97696008e-06,2.30153,5.50497e-07,3.63,-1.82517e-06
7.99704541e-06,2.32176,5.5083e-07,3.63,-1.65964e-06
8.01707964e-06,2.31948,5.63467e-07,3.63,3.63
8.03710068e-06,2.28985,5.48216e-07,3.63,3.62999
8.05711846e-06,2.30159,5.62157e-07,3.63,1.2772e-06
8.07719776e-06,2.32205,5.50867e-07,3.63,-0.00135673
8.09720693e-06,2.31857,5.37543e-07,3.63,3.6259
8.11723185e-06,2.28931,5.72605e-07,3.63,3.63005
8.13726107e-06,2.30166,5.84995e-07,3.63,-1.64305e-05
8.15730503e-06,2.32231,5.84184e-07,3.63,-2.06686e-06
8.17732127e-06,2.31774,5.28267e-07,3.63,3.63
8.19734424e-06,2.28885,5.81314e-07,3.63,3.63
8.21738874e-06,2.30175,5.65354e-07,3.63,3.80152e-07
8.237389e-06,2.32259,5.64971e-07,3.63,8.57918e-07
8.25746923e-06,2.31684,5.45468e-07,3.63,3.62999
8.27750074e-06,2.2883,5.65073e-07,3.63,3.63022
8.29750813e-06,2.30182,5.41271e-07,3.63,2.1466e-06
8.31752718e-06,2.32289,5.70776e-07,3.63,5.20754e-05
8.33761126e-06,2.31605,5.66241e-07,3.63,3.63
8.35764975e-06,2.28785,5.45577e-07,3.63,3.62999
8.37773261e-06,2.3021,5.60373e-07,3.63,-2.13e-06
8.39782943e-06,2.32345,5.52581e-07,3.63,3.83577e-06
8.41785257e-06,2.31509,5.2621e-07,3.63,3.62999
8.43793854e-06,2.2872,5.27669e-07,3.63,3.63
