# gf180-pll :: supply-sensitivity :: supply step/ramp transient
# corner: typical / 27 C, band 5, N=8, f_ref=12.5e6 Hz
# profile: 3.30 V -> step(100n) -> 3.63 V @ 5.6u;
#          ramp 41.1u..47.5u -> 2.97 V; hold to 8.43e-05
# decimation: nearest sample at 20e-9 s from the full ngspice trace
t_s,vctrl_v,lock_v,vdd_v,fb_v
1.88413935e-06,2.16436,-3.88849e-08,3.3,3.3
1.90423185e-06,2.16305,5.61262e-08,3.3,3.3
1.92427493e-06,2.16214,5.64292e-09,3.3,-6.16945e-07
1.94428176e-06,2.16133,5.58179e-09,3.3,-6.24642e-06
1.96431449e-06,2.16351,4.41389e-08,3.3,3.30001
1.98439745e-06,2.16311,4.71373e-08,3.3,3.3
2.00448228e-06,2.16219,5.6398e-09,3.3,-1.03645e-06
2.02456938e-06,2.16138,5.56562e-09,3.3,-3.70235e-06
2.04459513e-06,2.16327,2.6257e-08,3.3,3.30001
2.06467719e-06,2.16311,-1.44831e-08,3.3,3.3
2.08469775e-06,2.1622,5.6333e-09,3.3,1.11134e-06
2.10474337e-06,2.1614,5.53985e-09,3.3,-1.98773e-06
2.12478439e-06,2.16328,-4.07141e-08,3.3,3.3
2.14485189e-06,2.16309,-3.92614e-08,3.3,3.3
2.16491606e-06,2.16219,5.62665e-09,3.3,3.02775e-07
2.18494239e-06,2.1614,5.5155e-09,3.3,1.03341e-06
2.20499002e-06,2.16331,-5.46626e-08,3.3,3.3
2.22503204e-06,2.16306,-5.29985e-08,3.3,3.3
2.24509922e-06,2.16217,5.61834e-09,3.3,-3.49976e-06
2.26519037e-06,2.16139,5.48504e-09,3.3,-6.28398e-06
2.28522295e-06,2.16333,-4.56959e-08,3.3,3.3
2.30530226e-06,2.163,-4.43132e-08,3.3,3.29999
2.32536853e-06,2.16212,5.5985e-09,3.3,1.16029e-06
2.34540102e-06,2.16135,5.40971e-09,3.3,-1.31625e-06
2.36540839e-06,2.16332,-1.2313e-08,3.3,3.3
2.38549503e-06,2.16293,2.27894e-08,3.3,3.3
2.40555561e-06,2.16207,5.57166e-09,3.3,-3.53231e-07
2.4256096e-06,2.16131,5.31336e-09,3.3,1.98422e-06
2.44567302e-06,2.16331,5.75788e-08,3.3,3.30001
2.46575614e-06,2.16287,5.70772e-08,3.3,3.30001
2.48582452e-06,2.16202,5.54617e-09,3.3,-1.0799e-06
2.50589395e-06,2.16128,5.23014e-09,3.3,-2.89313e-06
2.52597494e-06,2.16335,6.44767e-08,3.3,3.3
2.54604958e-06,2.16284,-5.29105e-08,3.3,3.30031
2.56608728e-06,2.162,5.51512e-09,3.3,0.00295787
2.58614442e-06,2.16126,5.14933e-09,3.3,0.00107995
2.6061808e-06,2.16334,-4.95295e-08,3.3,3.29492
2.62619372e-06,2.16279,-4.65879e-08,3.3,3.29049
2.64621556e-06,2.16196,5.44496e-09,3.3,-0.00458551
2.66622582e-06,2.16124,5.11492e-09,3.3,-0.0106407
2.68625189e-06,2.1633,2.99717e-08,3.3,3.29946
2.70626368e-06,2.16274,-1.95812e-08,3.3,3.30375
2.72627109e-06,2.16193,5.32175e-09,3.3,0.00827038
2.7463187e-06,2.16121,5.35919e-09,3.3,0.00299639
2.76632843e-06,2.16327,5.14713e-08,3.3,3.29965
2.78635613e-06,2.16269,-4.07247e-08,3.3,3.30262
2.80636947e-06,2.1619,5.17738e-09,3.3,0.000430607
2.8263983e-06,2.16119,5.18217e-09,3.3,0.0002692
2.84642261e-06,2.16326,7.28572e-08,3.3,3.2999
2.86646994e-06,2.16267,-6.09982e-08,3.3,3.30105
2.8865011e-06,2.16188,5.12836e-09,3.3,8.02765e-05
2.90658002e-06,2.16119,5.0365e-09,3.3,-1.98541e-05
2.92663958e-06,2.16329,6.06688e-08,3.3,3.30001
2.94673047e-06,2.16266,5.99894e-08,3.3,3.30002
2.96679082e-06,2.16188,5.22074e-09,3.3,-1.00281e-05
2.98685033e-06,2.16119,4.97593e-09,3.3,8.99909e-06
3.00691346e-06,2.1633,6.52421e-08,3.3,3.30001
3.02692918e-06,2.16263,-5.1977e-08,3.3,3.30005
3.04697355e-06,2.16185,5.16485e-09,3.3,-9.92992e-06
3.06706499e-06,2.16117,4.89146e-09,3.3,-6.1062e-06
3.08709868e-06,2.16328,1.64323e-08,3.3,3.3
3.10718871e-06,2.16258,-6.308e-09,3.3,3.3
3.12726808e-06,2.16182,4.96282e-09,3.3,9.50789e-06
3.14728411e-06,2.16115,4.87705e-09,3.3,5.62061e-06
3.16730084e-06,2.16327,-2.79394e-08,3.3,3.3
3.18738331e-06,2.16255,-2.74067e-08,3.3,3.3
3.20747291e-06,2.1618,4.87293e-09,3.3,7.795e-06
3.2275446e-06,2.16113,4.95623e-09,3.3,4.62941e-06
3.24755391e-06,2.16328,4.33219e-08,3.3,3.3
3.26757675e-06,2.16253,-3.13366e-08,3.3,3.29999
3.28762694e-06,2.16179,4.9189e-09,3.3,5.0771e-06
3.30768874e-06,2.16113,5.07241e-09,3.3,-4.19925e-06
3.32775819e-06,2.16327,-2.65229e-08,3.3,3.3
3.34781102e-06,2.16251,-1.7035e-08,3.3,3.29999
3.36782399e-06,2.16177,5.04039e-09,3.3,-5.42974e-07
3.38790175e-06,2.16113,5.18859e-09,3.3,-1.08517e-06
3.40798966e-06,2.16322,-6.23605e-09,3.3,3.3
3.42802439e-06,2.16244,2.08686e-08,3.3,3.3
3.44810082e-06,2.16172,5.13702e-09,3.3,1.55471e-06
3.46817671e-06,2.16108,5.25912e-09,3.3,3.02763e-06
3.48821675e-06,2.16325,4.79414e-09,3.3,3.3
3.50821764e-06,2.16246,1.03335e-08,3.3,3.3
3.52829802e-06,2.16174,5.24925e-09,3.3,1.98448e-06
3.54837517e-06,2.16111,5.33384e-09,3.3,-9.4866e-07
3.56838713e-06,2.16327,-2.26603e-08,3.3,3.30001
3.58839907e-06,2.16247,-2.31994e-08,3.3,3.3
3.60847816e-06,2.16175,5.35526e-09,3.3,1.14067e-06
3.62849011e-06,2.16113,5.40218e-09,3.3,-1.73588e-06
3.64857167e-06,2.16326,-8.53105e-09,3.3,3.3
3.66863827e-06,2.16245,1.81331e-08,3.3,3.3
3.68873651e-06,2.16174,5.43108e-09,3.3,-5.47417e-06
3.70873948e-06,2.16112,5.45214e-09,3.3,-7.88064e-06
3.72879822e-06,2.16324,5.28475e-08,3.3,3.30001
3.74880548e-06,2.16243,4.71883e-08,3.3,3.30001
3.76883967e-06,2.16173,5.47784e-09,3.3,6.07127e-06
3.78887658e-06,2.16112,5.48489e-09,3.3,-6.2218e-06
3.80888103e-06,2.16319,4.72373e-09,3.3,3.3
3.82894318e-06,2.16238,6.16428e-09,3.3,3.3
3.8489525e-06,2.1617,5.49697e-09,3.3,4.41866e-06
3.86904408e-06,2.16109,5.4993e-09,3.3,4.91152e-06
3.88910444e-06,2.16317,4.7307e-09,3.3,3.3
3.90918957e-06,2.16236,4.8314e-09,3.3,3.29999
3.92922768e-06,2.16168,5.50449e-09,3.3,-5.00212e-06
3.94929995e-06,2.16109,5.50612e-09,3.3,5.68304e-06
3.96934822e-06,2.1632,6.51393e-09,3.3,3.30001
3.98936082e-06,2.16238,4.62882e-09,3.3,3.29999
4.00942216e-06,2.16171,5.50998e-09,3.3,-2.24734e-06
4.02951341e-06,2.16111,5.51098e-09,3.3,-8.56804e-07
4.04952201e-06,2.16317,6.49915e-09,3.3,3.30001
4.06955516e-06,2.16236,4.65022e-09,3.3,3.29999
4.08962843e-06,2.16169,5.51491e-09,3.3,3.1441e-06
4.10972385e-06,2.1611,5.51594e-09,3.3,-2.1752e-06
4.12972475e-06,2.16316,6.45688e-09,3.3,3.30001
4.14978439e-06,2.16235,4.69088e-09,3.3,3.29999
4.16981832e-06,2.16169,5.5204e-09,3.3,4.2257e-06
4.18990003e-06,2.16111,5.52175e-09,3.3,4.30811e-06
4.20998281e-06,2.16313,6.19829e-09,3.3,3.30001
4.23006193e-06,2.16233,6.10943e-09,3.3,3.30001
4.25010348e-06,2.16168,5.5214e-09,3.3,-6.17453e-06
4.27016861e-06,2.1611,5.48528e-09,3.3,4.88197e-06
4.29018465e-06,2.16316,5.01995e-09,3.3,3.3
4.31026901e-06,2.16236,3.59371e-09,3.3,3.3
4.33030197e-06,2.16171,-7.41893e-09,3.3,-5.21012e-06
4.35034392e-06,2.16113,-6.0103e-08,3.3,2.91348e-06
4.37037634e-06,2.16316,-2.43182e-07,3.3,3.3
4.39042185e-06,2.16237,-6.67341e-07,3.3,3.3
4.41048801e-06,2.16172,-1.34627e-06,3.3,-2.04832e-06
4.43054052e-06,2.16115,-2.21813e-06,3.3,2.03041e-06
4.45058506e-06,2.16315,-3.30412e-06,3.3,3.3
4.47066479e-06,2.16236,-4.85722e-06,3.3,3.3
4.49075018e-06,2.16172,-7.93869e-06,3.3,-1.51309e-06
4.51084871e-06,2.16115,-2.92523e-05,3.3,-5.56996e-06
4.53085521e-06,2.16311,3.3,3.3,3.3
4.55091662e-06,2.16233,3.3,3.3,3.30009
4.5710116e-06,2.1617,3.3,3.3,-0.00212779
4.5910592e-06,2.16114,3.3,3.3,0.00205687
4.61106428e-06,2.1631,3.3,3.3,3.3011
4.63109676e-06,2.16233,3.3,3.3,3.30678
4.65114404e-06,2.1617,3.3,3.3,-0.00557851
4.67116216e-06,2.16115,3.3,3.3,-0.00591308
4.69118605e-06,2.1631,3.3,3.3,3.29536
4.7112052e-06,2.16234,3.3,3.3,3.29511
4.73125501e-06,2.16171,3.3,3.3,-0.000670393
4.75128186e-06,2.16117,3.3,3.3,-0.000500582
4.77131606e-06,2.16308,3.3,3.3,3.29965
4.7913735e-06,2.16232,3.3,3.3,3.30034
4.81140222e-06,2.16171,3.3,3.3,1.91745e-05
4.83144438e-06,2.16116,3.3,3.3,-2.25581e-05
4.85145337e-06,2.16306,3.3,3.3,3.29999
4.87150271e-06,2.16231,3.3,3.3,3.29997
4.89154511e-06,2.1617,3.3,3.3,1.58513e-06
4.91156766e-06,2.16117,3.3,3.3,5.28565e-06
4.93157469e-06,2.16306,3.3,3.3,3.29996
4.95161012e-06,2.16231,3.3,3.3,3.29999
4.97164193e-06,2.16171,3.3,3.3,9.63524e-08
4.99165272e-06,2.16118,3.3,3.3,7.00251e-07
5.0116985e-06,2.16306,3.3,3.3,3.3
5.03170224e-06,2.16232,3.3,3.3,3.30001
5.05172686e-06,2.16172,3.3,3.3,-2.32578e-06
5.07174139e-06,2.16119,3.3,3.3,4.22781e-06
5.09177338e-06,2.16304,3.3,3.3,3.3
5.11179681e-06,2.16231,3.3,3.3,3.3
5.1318167e-06,2.16172,3.3,3.3,2.03838e-06
5.15181687e-06,2.16119,3.3,3.3,-4.1203e-06
5.17186178e-06,2.16302,3.3,3.3,3.3
5.19187044e-06,2.1623,3.3,3.3,3.3
5.21189353e-06,2.16171,3.3,3.3,8.3349e-07
5.23191187e-06,2.1612,3.3,3.3,1.94887e-06
5.25195724e-06,2.16301,3.3,3.3,3.3
5.27199331e-06,2.16229,3.3,3.3,3.3
5.29203219e-06,2.16171,3.3,3.3,-6.64677e-07
5.31209194e-06,2.1612,3.3,3.3,2.28348e-07
5.33213787e-06,2.163,3.3,3.3,3.3
5.35216181e-06,2.1623,3.3,3.3,3.3
5.37216642e-06,2.16172,3.3,3.3,2.44789e-06
5.3921928e-06,2.16121,3.3,3.3,-2.72432e-06
5.4122022e-06,2.163,3.3,3.3,3.3
5.43220739e-06,2.1623,3.3,3.3,3.3
5.45227598e-06,2.16172,3.3,3.3,2.70929e-06
5.47230974e-06,2.16122,3.3,3.3,-4.41609e-06
5.49239301e-06,2.16297,3.3,3.3,3.30001
5.5124077e-06,2.16228,3.3,3.3,3.2998
5.53242091e-06,2.16172,3.3,3.3,-1.62155e-06
5.55247987e-06,2.16121,3.3,3.3,1.02358e-05
5.57249852e-06,2.16295,3.3,3.3,3.30001
5.59250915e-06,2.16227,3.3,3.3,3.29988
5.61260522e-06,2.16224,3.34158,3.3416,5.68621e-05
5.6326339e-06,2.16225,3.40768,3.40769,6.45437e-05
5.6526743e-06,2.16464,3.47381,3.47383,3.4738
5.67269977e-06,2.16433,3.53989,3.53991,3.53988
5.6927675e-06,2.16408,3.60612,3.60613,5.20008e-05
5.71277104e-06,2.16334,3.63,3.63,6.27618e-08
5.73280319e-06,2.18019,-7.53962e-06,3.63,3.63001
5.75281532e-06,2.1774,-7.3971e-06,3.63,3.63
5.77282065e-06,2.17508,6.42785e-09,3.63,3.63
5.79288791e-06,2.17303,6.35154e-09,3.63,2.15748e-06
5.81296099e-06,2.19899,4.97261e-08,3.63,0.000819057
5.83300834e-06,2.20945,-7.03964e-08,3.63,3.63001
5.85301603e-06,2.20342,6.44139e-09,3.63,3.63001
5.87302043e-06,2.19809,6.41353e-09,3.63,-5.31336e-07
5.89304322e-06,2.22136,4.35834e-08,3.63,4.86026e-06
5.91308184e-06,2.25238,-1.74867e-08,3.63,3.63001
5.93313031e-06,2.24142,6.44352e-09,3.63,3.63
5.95314306e-06,2.2317,6.4357e-09,3.63,3.66983
5.97321634e-06,2.2515,2.73296e-08,3.63,-3.02324e-08
5.99326978e-06,2.28715,-1.41046e-08,3.63,2.32928e-06
6.01329001e-06,2.2835,6.44256e-09,3.63,3.62999
6.03332108e-06,2.26894,6.44309e-09,3.63,3.63
6.05334796e-06,2.28482,4.43229e-08,3.63,-1.01864e-06
6.07335439e-06,2.3167,-3.06925e-08,3.63,1.0267e-06
6.09337387e-06,2.32605,5.66892e-10,3.63,3.63
6.11341249e-06,2.3065,1.21628e-08,3.63,3.63
6.13344376e-06,2.31835,1.90957e-08,3.63,2.76355e-05
6.15349113e-06,2.34659,-6.12993e-09,3.63,-4.6888e-06
6.17351155e-06,2.36545,5.40505e-08,3.63,3.63
6.19354605e-06,2.34208,5.29184e-08,3.63,3.63
6.21359355e-06,2.35027,3.68705e-08,3.63,-1.49206e-05
6.23361423e-06,2.375,3.58895e-08,3.63,-5.21379e-05
6.2536775e-06,2.397,6.21298e-09,3.63,1.66429e-06
6.27370582e-06,2.3744,-1.38404e-09,3.63,3.63
6.29371659e-06,2.37934,-2.06882e-08,3.63,3.63
6.31373574e-06,2.40095,3.2017e-08,3.63,4.10338e-06
6.33379007e-06,2.42018,6.21312e-09,3.63,-3.98019e-06
6.3538132e-06,2.40268,9.9366e-09,3.63,3.63005
6.37385979e-06,2.40484,3.09639e-08,3.63,3.63
6.39389475e-06,2.42377,-1.76148e-08,3.63,-4.11155e-06
6.41394236e-06,2.44062,6.21311e-09,3.63,-7.2613e-09
6.43402215e-06,2.42661,5.78146e-09,3.63,3.63
6.45410944e-06,2.42674,-2.45314e-08,3.63,3.63
6.47413492e-06,2.44341,3.58187e-08,3.63,1.57283e-06
6.4941634e-06,2.45826,6.21299e-09,3.63,2.40879e-05
6.51419092e-06,2.44671,4.35498e-08,3.63,3.63
6.53422553e-06,2.44508,3.32242e-08,3.63,3.63
6.55423502e-06,2.4599,3.22035e-08,3.63,-3.22594e-07
6.57427262e-06,2.47314,6.21301e-09,3.63,-0.000476155
6.59433327e-06,2.46305,8.57246e-09,3.63,3.63903
6.61441421e-06,2.46012,3.45577e-08,3.63,3.63011
6.63448027e-06,2.47355,3.34156e-08,3.63,1.0382e-06
6.65455801e-06,2.48553,6.21314e-09,3.63,-1.05637e-06
6.67464987e-06,2.47572,4.53114e-08,3.63,3.63001
6.69472383e-06,2.47232,-2.36278e-08,3.63,3.63
6.7147284e-06,2.48461,-2.23323e-08,3.63,5.767e-06
6.73477237e-06,2.4956,6.21315e-09,3.63,2.03343e-06
6.75477273e-06,2.4859,-1.85067e-08,3.63,3.63
6.77483868e-06,2.48187,-1.30992e-08,3.63,3.63
6.79491388e-06,2.49341,2.48302e-08,3.63,1.83814e-06
6.81491629e-06,2.50368,6.21304e-09,3.63,4.26465e-07
6.83500698e-06,2.49347,2.97218e-08,3.63,3.63
6.85503626e-06,2.48937,-2.88416e-08,3.63,3.63
6.875063e-06,2.50033,-2.74125e-08,3.63,-2.48713e-06
6.895155e-06,2.51016,6.21319e-09,3.63,-1.87452e-06
6.91520654e-06,2.49892,-1.78402e-09,3.63,3.63
6.93530504e-06,2.49501,-2.78704e-08,3.63,3.63
6.95538872e-06,2.50566,3.89445e-08,3.63,7.97276e-07
6.97546657e-06,2.51519,6.21318e-09,3.63,-8.90677e-07
6.99549147e-06,2.50267,3.08785e-08,3.63,3.63005
7.01557953e-06,2.49931,-1.13573e-08,3.63,3.62511
7.03562923e-06,2.50977,-1.07149e-08,3.63,0.00838461
7.05564098e-06,2.51912,6.21302e-09,3.63,-0.000603562
7.07566497e-06,2.50537,8.8e-09,3.63,3.63001
7.09566753e-06,2.50237,-2.07374e-08,3.63,3.62996
7.11571306e-06,2.5128,-1.96944e-08,3.63,-2.93139e-05
7.13575372e-06,2.52212,6.21306e-09,3.63,1.50187e-06
7.15575913e-06,2.50734,2.16107e-08,3.63,3.63001
7.17577403e-06,2.50467,1.99828e-08,3.63,3.63
7.19581034e-06,2.51514,1.94607e-08,3.63,4.05905e-06
7.21584096e-06,2.52451,6.21311e-09,3.63,-7.0134e-07
7.23588956e-06,2.50824,3.24494e-09,3.63,3.63
7.25591346e-06,2.5061,3.81327e-08,3.63,3.62986
7.27598562e-06,2.51674,-2.45103e-08,3.63,-3.09451e-06
7.2959901e-06,2.52623,6.21305e-09,3.63,1.83655e-06
7.31605855e-06,2.50856,1.1088e-08,3.63,3.63001
7.33608692e-06,2.5071,-2.57994e-08,3.63,3.63
7.35617044e-06,2.51795,3.69488e-08,3.63,-3.75213e-06
7.37618816e-06,2.52761,6.21325e-09,3.63,1.11476e-06
7.39625323e-06,2.50849,4.6999e-08,3.63,3.63
7.41633734e-06,2.50784,3.8349e-08,3.63,3.63
7.43635087e-06,2.51888,3.72062e-08,3.63,-1.54914e-06
7.45635502e-06,2.52875,6.21326e-09,3.63,1.64064e-07
7.47644966e-06,2.50801,5.16258e-08,3.63,3.63
7.49652037e-06,2.50818,-2.605e-08,3.63,3.63
7.51658225e-06,2.51952,3.72559e-08,3.63,1.98384e-07
7.53662891e-06,2.52964,6.21316e-09,3.63,1.36117e-06
7.55670343e-06,2.50726,1.15954e-08,3.63,3.63
7.57676806e-06,2.5084,3.85754e-08,3.63,3.63
7.59682609e-06,2.52002,-2.489e-08,3.63,0.000520737
7.61687839e-06,2.53039,6.21339e-09,3.63,-0.00479597
7.63691245e-06,2.50641,5.35794e-08,3.63,3.63012
7.65700545e-06,2.50844,4.32925e-08,3.63,3.63002
7.67710491e-06,2.52039,-2.94245e-08,3.63,-7.4927e-06
7.69716767e-06,2.53103,6.21322e-09,3.63,2.01164e-06
7.71721317e-06,2.50525,1.53948e-08,3.63,3.63
7.7372326e-06,2.50836,-1.95422e-08,3.63,3.63
7.75730886e-06,2.5206,3.1083e-08,3.63,9.56167e-06
7.77731941e-06,2.53149,6.21332e-09,3.63,-1.91203e-07
7.79732794e-06,2.50446,3.83808e-08,3.63,3.63002
7.81740959e-06,2.50826,-2.17152e-08,3.63,3.63
7.83743474e-06,2.52079,3.30963e-08,3.63,7.38153e-06
7.85751502e-06,2.53199,6.21318e-09,3.63,3.24663e-07
7.87754394e-06,2.50353,1.52639e-08,3.63,3.63
7.8975683e-06,2.5082,1.8251e-08,3.63,3.63
7.91758435e-06,2.52102,-5.28844e-09,3.63,3.17018e-06
7.93766128e-06,2.53249,6.21319e-09,3.63,-7.26313e-08
7.95766805e-06,2.5027,-2.31982e-08,3.63,3.63
7.97768661e-06,2.50801,-6.24778e-09,3.63,3.63
7.9977026e-06,2.52115,-5.87598e-09,3.63,8.34658e-07
8.01774233e-06,2.53288,6.21315e-09,3.63,1.09328e-06
8.03781474e-06,2.50189,1.848e-10,3.63,3.63
8.05785032e-06,2.50794,-2.63965e-08,3.63,3.63
8.07790911e-06,2.5214,-2.51533e-08,3.63,-3.66477e-06
8.09791206e-06,2.53337,6.21314e-09,3.63,4.65837e-07
8.11795362e-06,2.50096,1.4677e-08,3.63,3.63
8.13799485e-06,2.50772,3.88184e-08,3.63,3.63
8.15802779e-06,2.52148,3.75753e-08,3.63,-3.83324e-06
8.17807602e-06,2.53375,6.2135e-09,3.63,-0.01696
8.19810431e-06,2.50014,5.34341e-08,3.63,3.63027
8.21813701e-06,2.50762,-2.64247e-08,3.63,0.00615989
8.23815863e-06,2.52167,3.76275e-08,3.63,-6.50495e-06
8.25819411e-06,2.53349,-4.39629e-08,3.63,3.63236
8.27822455e-06,2.4994,9.41241e-09,3.63,3.63
8.29823943e-06,2.5075,3.88041e-08,3.63,5.76181e-05
8.3183151e-06,2.52189,-2.52447e-08,3.63,1.99157e-06
8.33834026e-06,2.53229,-2.61065e-07,3.63,3.63003
8.35840318e-06,2.49856,5.39416e-10,3.63,3.63
8.37841206e-06,2.50743,-6.62784e-09,3.63,-3.27032e-05
8.39849254e-06,2.52211,-6.22199e-09,3.63,-1.79954e-06
8.41850791e-06,2.53166,-4.06173e-08,3.63,3.63001
8.43851107e-06,2.49788,5.10726e-08,3.63,3.62999
8.45851403e-06,2.50735,-3.45206e-08,3.63,-3.41799e-06
8.47856936e-06,2.5223,-3.2912e-08,3.63,4.89349e-06
8.49858555e-06,2.53147,5.15048e-08,3.63,3.63
8.51861948e-06,2.49736,-3.929e-08,3.63,3.63001
